deg,Nan_last,Max_last,Nan_full,Max_full
1509.5,,,0.323309,0.204443
1510,,,0.330192,0.211124
1510.5,,,0.335078,0.214473
1511,,,0.341785,0.221724
1511.5,,,0.346987,0.224942
1512,,,0.35328,0.232221
1512.5,,,0.358811,0.236123
1513,,,0.364502,0.241958
1513.5,,,0.370606,0.247442
1514,,,0.375533,0.252175
1514.5,,,0.381923,0.258533
1515,,,0.386849,0.262673
1515.5,,,0.393139,0.26959
1516,,,0.397956,0.273429
1516.5,,,0.404049,0.280183
1517,,,0.409288,0.284355
1517.5,,,0.414486,0.290582
1518,,,0.420461,0.295995
1518.5,,,0.424843,0.301034
1519,,,0.430864,0.307424
1519.5,,,0.435241,0.311311
1520,,,0.440865,0.318192
1520.5,,,0.445405,0.322166
1521,,,0.450817,0.329089
1521.5,,,0.455527,0.333292
1522,,,0.46029,0.339437
1522.5,,,0.465451,0.344627
1523,,,0.469413,0.349792
1523.5,,,0.474906,0.35563
1524,,,0.478301,0.35992
1524.5,,,0.483716,0.366389
1525,,,0.487432,0.37029
1525.5,,,0.492126,0.376594
1526,,,0.496282,0.381173
1526.5,,,0.500217,0.386688
1527,,,0.504638,0.391973
1527.5,,,0.507863,0.396684
1528,,,0.512681,0.402079
1528.5,,,0.515432,0.406475
1529,,,0.519864,0.412887
1529.5,,,0.52307,0.416692
1530,,,0.526711,0.422622
1530.5,,,0.52984,0.427259
1531,,,0.533155,0.432793
1531.5,,,0.536882,0.437631
1532,,,0.539208,0.442428
1532.5,,,0.54307,0.448121
1533,,,0.544943,0.452506
1533.5,,,0.548444,0.458602
1534,,,0.550515,0.462749
1534.5,,,0.553691,0.468417
1535,,,0.555967,0.472965
1535.5,,,0.55813,0.478583
1536,,,0.561097,0.483764
1536.5,,,0.562554,0.488387
1537,,,0.565507,0.493963
1537.5,,,0.566556,0.498329
1538,,,0.569576,0.504058
1538.5,,,0.57072,0.508147
1539,,,0.572777,0.514283
1539.5,,,0.574913,0.518578
1540,,,0.576258,0.523308
1540.5,,,0.578321,0.528482
1541,,,0.579237,0.53318
1541.5,,,0.58155,0.538307
1542,,,0.582101,0.542294
1542.5,,,0.584278,0.548258
1543,,,0.584594,0.551971
1543.5,,,0.586344,0.557025
1544,,,0.587342,0.561382
1544.5,,,0.588253,0.56619
1545,,,0.589244,0.570572
1545.5,,,0.589389,0.574681
1546,,,0.590842,0.579611
1546.5,,,0.590388,0.583175
1547,,,0.591896,0.588424
1547.5,,,0.591171,0.591529
1548,,,0.591894,0.596212
1548.5,,,0.591854,0.599869
1549,,,0.591731,0.604103
1549.5,,,0.591445,0.607734
1550,,,0.590819,0.611536
1550.5,,,0.591188,0.615915
1551,,,0.589401,0.618545
1551.5,,,0.589948,0.623037
1552,,,0.588065,0.625676
1552.5,,,0.587742,0.629713
1553,,,0.586054,0.632308
1553.5,,,0.584902,0.635837
1554,,,0.583868,0.638676
1554.5,,,0.581894,0.641756
1555,,,0.580989,0.644712
1555.5,,,0.578292,0.646746
1556,,,0.577391,0.650108
1556.5,,,0.574451,0.65158
1557,,,0.57333,0.654575
1557.5,,,0.569925,0.655936
1558,,,0.568564,0.658674
1558.5,,,0.565693,0.659784
1559,,,0.563027,0.661725
1559.5,,,0.56118,0.663443
1560,,,0.557681,0.664391
1560.5,,,0.556041,0.666232
1561,,,0.55199,0.66649
1561.5,,,0.550064,0.668304
1562,,,0.545974,0.668013
1562.5,,,0.543844,0.669438
1563,,,0.54003,0.669271
1563.5,,,0.537011,0.669956
1564,,,0.533714,0.670152
1564.5,,,0.529395,0.669684
1565,,,0.526918,0.669794
1565.5,,,0.52213,0.668867
1566,,,0.51943,0.668944
1566.5,,,0.514263,0.667384
1567,,,0.511703,0.667309
1567.5,,,0.506473,0.665352
1568,,,0.502902,0.664945
1568.5,,,0.49861,0.663409
1569,,,0.493881,0.662092
1569.5,,,0.490204,0.661002
1570,,,0.484633,0.659063
1570.5,,,0.481201,0.658363
1571,,,0.475366,0.65633
1571.5,,,0.47189,0.656208
1572,,,0.465938,0.654145
1572.5,,,0.461963,0.6533
1573,,,0.456592,0.65082
1573.5,,,0.45155,0.649248
1574,,,0.446963,0.647628
1574.5,,,0.441062,0.644893
1575,,,0.437264,0.643869
1575.5,,,0.430461,0.640508
1576,,,0.426565,0.639343
1576.5,,,0.420089,0.635888
1577,,,0.416167,0.634417
1577.5,,,0.409857,0.630812
1578,,,0.404991,0.628759
1578.5,,,0.399857,0.625901
1579,,,0.393867,0.622507
1579.5,,,0.389333,0.62041
1580,,,0.382741,0.616399
1580.5,,,0.37868,0.614127
1581,,,0.371771,0.609583
1581.5,,,0.36806,0.607543
1582,,,0.361276,0.603032
1582.5,,,0.35666,0.600193
1583,,,0.351122,0.59619
1583.5,,,0.345386,0.592545
1584,,,0.341135,0.589445
1584.5,,,0.334188,0.584806
1585,,,0.330386,0.582043
1585.5,,,0.323478,0.576975
1586,,,0.320034,0.574433
1586.5,,,0.31322,0.569187
1587,,,0.309186,0.566407
1587.5,,,0.303845,0.5619
1588,,,0.298383,0.558043
1588.5,,,0.294031,0.554514
1589,,,0.287697,0.550057
1589.5,,,0.284284,0.547398
1590,,,0.277821,0.542071
1590.5,,,0.275086,0.540004
1591,,,0.268208,0.53478
1591.5,,,0.264974,0.532543
1592,,,0.2595,0.527997
1592.5,,,0.255156,0.524969
1593,,,0.250838,0.521652
1593.5,,,0.245552,0.517395
1594,,,0.242521,0.515258
1594.5,,,0.236531,0.510454
1595,,,0.234241,0.509185
1595.5,,,0.228183,0.503992
1596,,,0.225675,0.502799
1596.5,,,0.220049,0.49839
1597,,,0.216857,0.495929
1597.5,,,0.212632,0.492791
1598,,,0.208043,0.489686
1598.5,,,0.205031,0.487821
1599,,,0.199667,0.483301
1599.5,,,0.197483,0.48243
1600,,,0.191746,0.477683
1600.5,,,0.189641,0.476822
1601,,,0.184265,0.47246
1601.5,,,0.181443,0.470572
1602,,,0.177443,0.467458
1602.5,,,0.17331,0.464439
1603,,,0.170582,0.462394
1603.5,,,0.165151,0.458108
1604,,,0.16318,0.457318
1604.5,,,0.15772,0.45235
1605,,,0.156392,0.451755
1605.5,,,0.150751,0.446866
1606,,,0.148482,0.445418
1606.5,,,0.144064,0.441452
1607,,,0.140491,0.438523
1607.5,,,0.137955,0.43635
1608,,,0.132819,0.431656
1608.5,,,0.13127,0.430361
1609,,,0.12555,0.424934
1609.5,,,0.124474,0.42408
1610,,,0.119259,0.418593
1610.5,,,0.117403,0.416965
1611,,,0.11285,0.412411
1611.5,,,0.109623,0.409359
1612,,,0.106571,0.405986
1612.5,,,0.102422,0.401116
1613,,,0.100671,0.399244
1613.5,,,0.0951695,0.393305
1614,,,0.0941526,0.3918
1614.5,,,0.0890273,0.38562
1615,,,0.0874349,0.383522
1615.5,,,0.0824109,0.377869
1616,,,0.0802374,0.374419
1616.5,,,0.0768941,0.369922
1617,,,0.0729448,0.365183
1617.5,,,0.0708896,0.36182
1618,,,0.0659988,0.35554
1618.5,,,0.0650316,0.353341
1619,,,0.0596399,0.346307
1619.5,,,0.0588271,0.343718
1620,,,0.0536177,0.337177
1620.5,,,0.0517656,0.333769
1621,,,0.048207,0.328393
1621.5,,,0.0450269,0.323167
1622,,,0.0427963,0.319051
1622.5,,,0.038595,0.312349
1623,,,0.0374262,0.309975
1623.5,,,0.03304,0.30218
1624,,,0.0314779,0.299825
1624.5,,,0.0274008,0.29237
1625,,,0.0257831,0.28883
1625.5,,,0.0224102,0.282514
1626,,,0.0200306,0.277586
1626.5,,,0.0172822,0.27303
1627,,,0.0142745,0.266624
1627.5,,,0.0125866,0.263279
1628,,,0.00928524,0.256073
1628.5,,,0.00830815,0.253199
1629,,,0.00454809,0.245577
1629.5,,,0.0034855,0.242703
1630,,,0.000678073,0.235793
1630.5,,,-0.000651345,0.231652
1631,,,-0.00330436,0.226515
1631.5,,,-0.00521578,0.220643
1632,,,-0.00641414,0.216877
1632.5,,,-0.00922175,0.210193
1633,,,-0.00964053,0.207209
1633.5,,,-0.0123637,0.200267
1634,,,-0.0123802,0.197883
1634.5,,,-0.014928,0.190962
1635,,,-0.0152517,0.187512
1635.5,,,-0.0168692,0.182086
1636,,,-0.0179918,0.177408
1636.5,,,-0.0187191,0.173554
1637,,,-0.0200764,0.167761
1637.5,,,-0.0201209,0.165154
1638,,,-0.0217115,0.158513
1638.5,,,-0.0208929,0.156516
1639,,,-0.0231508,0.149927
1639.5,,,-0.0217243,0.147549
1640,,,-0.0234905,0.142124
1640.5,,,-0.022939,0.138652
1641,,,-0.0228711,0.134414
1641.5,,,-0.023396,0.129466
1642,,,-0.0229599,0.127445
1642.5,,,-0.0232175,0.121141
1643,,,-0.0220471,0.119653
1643.5,,,-0.0229284,0.113798
1644,,,-0.0215522,0.112453
1644.5,,,-0.0216112,0.106834
1645,,,-0.0204778,0.104479
1645.5,,,-0.0199412,0.100732
1646,,,-0.0193412,0.0970692
1646.5,,,-0.0178852,0.0947411
1647,,,-0.0175186,0.0895975
1647.5,,,-0.0151977,0.0890449
1648,,,-0.0157137,0.0835466
1648.5,,,-0.012538,0.0832729
1649,,,-0.0115876,0.0782383
1649.5,,,-0.00946204,0.0770123
1650,,,-0.00869853,0.073589
1650.5,,,-0.00742306,0.0710821
1651,,,-0.00476524,0.0693813
1651.5,,,-0.00349353,0.065847
1652,,,-0.000314518,0.0653628
1652.5,,,0.000101376,0.0611516
1653,,,0.00401157,0.0617745
1653.5,,,0.00498332,0.0572189
1654,,,0.00832298,0.0574529
1654.5,,,0.0100031,0.0541293
1655,,,0.0125403,0.0536157
1655.5,,,0.0154992,0.0514706
1656,,,0.017788,0.0500214
1656.5,,,0.0211157,0.0493841
1657,,,0.0229544,0.0473108
1657.5,,,0.0271767,0.0480969
1658,,,0.0290202,0.0449306
1658.5,,,0.0329729,0.0459565
1659,,,0.0356173,0.0434869
1659.5,,,0.0390626,0.0442614
1660,,,0.0422591,0.0430721
1660.5,,,0.0450956,0.0426408
1661,,,0.0491287,0.043131
1661.5,,,0.0517941,0.0418319
1662,,,0.0564542,0.0436312
1662.5,,,0.0587397,0.0417575
1663,,,0.0635526,0.0439653
1663.5,,,0.0662748,0.0424451
1664,,,0.0704935,0.0445098
1664.5,,,0.0739451,0.0439546
1665,,,0.0776242,0.0450807
1665.5,,,0.0821351,0.0459842
1666,,,0.0850209,0.0462087
1666.5,,,0.0900476,0.0488301
1667,,,0.093146,0.0479707
1667.5,,,0.0983437,0.0512169
1668,,,0.101573,0.0506332
1668.5,,,0.106606,0.0536299
1669,,,0.110357,0.0540859
1669.5,,,0.114472,0.056576
1670,,,0.119307,0.0581698
1670.5,,,0.122943,0.059283
1671,,,0.128536,0.0623569
1671.5,,,0.132146,0.0629511
1672,,,0.137503,0.0671464
1672.5,,,0.1414,0.0677187
1673,,,0.146888,0.0713409
1673.5,,,0.151241,0.0729234
1674,,,0.156063,0.0762279
1674.5,,,0.161012,0.078807
1675,,,0.165589,0.0808114
1675.5,,,0.171263,0.0849466
1676,,,0.175346,0.0863505
1676.5,,,0.181414,0.091355
1677,,,0.185787,0.0930126
1677.5,,,0.191599,0.0978072
1678,,,0.196404,0.0993916
1678.5,,,0.201732,0.104186
1679,,,0.207058,0.107236
1679.5,,,0.211962,0.110662
1680,,,0.218186,0.115192
1680.5,,,0.222875,0.117648
1681,,,0.229232,0.123559
1681.5,,,0.233823,0.125149
1682,,,0.240194,0.131552
1682.5,,,0.245426,0.133574
1683,,,0.251056,0.139332
1683.5,,,0.25701,0.142697
1684,,,0.262124,0.147481
1684.5,,,0.268848,0.152408
1685,,,0.273477,0.155524
1685.5,,,0.28026,0.161765
1686,,,0.28531,0.16425
1686.5,,,0.292015,0.171113
1687,,,0.297168,0.17375
1687.5,,,0.303333,0.180009
1688,,,0.309308,0.183732
1688.5,,,0.31463,0.188977
1689,,,0.321358,0.194098
1689.5,,,0.326219,0.1979
1690,,,0.333098,0.204552
1690.5,,,0.337891,0.207621
1691,,,0.344375,0.214518
1691.5,,,0.34992,0.217574
1692,,,0.355989,0.224457
1692.5,,,0.361938,0.228441
1693,,,0.366811,0.234243
1693.5,,,0.373457,0.239014
1694,,,0.378146,0.243541
1694.5,,,0.384553,0.250167
1695,,,0.389228,0.253781
1695.5,,,0.395571,0.260641
1696,,,0.400438,0.264374
1696.5,,,0.406322,0.270954
1697,,,0.411583,0.275
1697.5,,,0.416505,0.280871
1698,,,0.422442,0.286256
1698.5,,,0.426664,0.290972
1699,,,0.432855,0.297221
1699.5,,,0.436828,0.301043
1700,,,0.442522,0.307873
1700.5,,,0.446827,0.311739
1701,,,0.452238,0.318062
1701.5,,,0.457101,0.322419
1702,,,0.461103,0.328502
1702.5,,,0.466401,0.333728
1703,,,0.47017,0.338304
1703.5,,,0.475663,0.344293
1704,,,0.478805,0.348196
1704.5,,,0.483884,0.354784
1705,,,0.48753,0.358743
1705.5,,,0.492046,0.364885
1706,,,0.495968,0.36917
1706.5,,,0.499876,0.37473
1707,,,0.504511,0.379557
1707.5,,,0.507081,0.384413
1708,,,0.511826,0.390035
1708.5,,,0.514181,0.394092
1709,,,0.518836,0.400341
1709.5,,,0.521436,0.404114
1710,,,0.524945,0.410291
1710.5,,,0.528199,0.414172
1711,,,0.530783,0.419855
1711.5,,,0.534465,0.425066
1712,,,0.536592,0.429908
1712.5,,,0.540335,0.435565
1713,,,0.541868,0.43965
1713.5,,,0.545296,0.445755
1714,,,0.547019,0.44981
1714.5,,,0.549606,0.455884
1715,,,0.551913,0.460508
1715.5,,,0.553899,0.466079
1716,,,0.556712,0.470836
1716.5,,,0.557652,0.47588
1717,,,0.560677,0.481557
1717.5,,,0.561157,0.485764
1718,,,0.564078,0.491949
1718.5,,,0.564766,0.496098
1719,,,0.56694,0.501892
1719.5,,,0.568541,0.506449
1720,,,0.569816,0.51181
1720.5,,,0.571429,0.516533
1721,,,0.571888,0.521145
1721.5,,,0.574539,0.526948
1722,,,0.574292,0.530909
1722.5,,,0.576437,0.536629
1723,,,0.576602,0.540599
1723.5,,,0.578124,0.546034
1724,,,0.578604,0.549978
1724.5,,,0.579362,0.555228
1725,,,0.580125,0.559433
1725.5,,,0.580035,0.564082
1726,,,0.581593,0.569001
1726.5,,,0.580398,0.572535
1727,,,0.582074,0.577576
1727.5,,,0.58095,0.581243
1728,,,0.581761,0.586115
1728.5,,,0.581139,0.589624
1729,,,0.581029,0.59428
1729.5,,,0.580885,0.597908
1730,,,0.579685,0.601569
1730.5,,,0.580079,0.606155
1731,,,0.578121,0.609051
1731.5,,,0.578481,0.613511
1732,,,0.576348,0.616239
1732.5,,,0.576232,0.620745
1733,,,0.574159,0.623161
1733.5,,,0.573174,0.626995
1734,,,0.571694,0.629901
1734.5,,,0.569692,0.632994
1735,,,0.568954,0.636147
1735.5,,,0.565889,0.638259
1736,,,0.565157,0.641887
1736.5,,,0.561701,0.643445
1737,,,0.560711,0.646855
1737.5,,,0.557476,0.648304
1738,,,0.555771,0.650802
1738.5,,,0.552899,0.652461
1739,,,0.550337,0.65444
1739.5,,,0.548393,0.656067
1740,,,0.544585,0.657357
1740.5,,,0.543102,0.65944
1741,,,0.538846,0.659685
1741.5,,,0.537255,0.661691
1742,,,0.532864,0.661706
1742.5,,,0.53063,0.663204
1743,,,0.526907,0.663105
1743.5,,,0.523772,0.663752
1744,,,0.520636,0.664184
1744.5,,,0.516587,0.664039
1745,,,0.513969,0.664616
1745.5,,,0.509194,0.66361
1746,,,0.506662,0.664164
1746.5,,,0.501406,0.662472
1747,,,0.498915,0.662681
1747.5,,,0.493621,0.660738
1748,,,0.49024,0.660508
1748.5,,,0.485953,0.659181
1749,,,0.481511,0.657955
1749.5,,,0.477934,0.656687
1750,,,0.472475,0.654483
1750.5,,,0.469086,0.653986
1751,,,0.463129,0.651681
1751.5,,,0.460019,0.651452
1752,,,0.454264,0.64913
1752.5,,,0.450341,0.648685
1753,,,0.445245,0.646822
1753.5,,,0.440338,0.645479
1754,,,0.43597,0.643472
1754.5,,,0.43023,0.641122
1755,,,0.426321,0.639918
1755.5,,,0.420095,0.637098
1756,,,0.416426,0.636171
1756.5,,,0.410178,0.632526
1757,,,0.406022,0.631205
1757.5,,,0.4005,0.628123
1758,,,0.39572,0.626122
1758.5,,,0.390684,0.623332
1759,,,0.384936,0.619916
1759.5,,,0.381161,0.618097
1760,,,0.374486,0.614357
1760.5,,,0.370786,0.612374
1761,,,0.364298,0.607931
1761.5,,,0.360517,0.606028
1762,,,0.354454,0.601577
1762.5,,,0.350083,0.599274
1763,,,0.344742,0.595246
1763.5,,,0.339356,0.591479
1764,,,0.335091,0.588624
1764.5,,,0.328831,0.584179
1765,,,0.325465,0.581616
1765.5,,,0.318728,0.576668
1766,,,0.315661,0.574073
1766.5,,,0.309268,0.569107
1767,,,0.305202,0.566433
1767.5,,,0.300142,0.562106
1768,,,0.29497,0.558169
1768.5,,,0.29103,0.554776
1769,,,0.285183,0.550303
1769.5,,,0.281891,0.547894
1770,,,0.275598,0.542474
1770.5,,,0.272861,0.540592
1771,,,0.266358,0.535422
1771.5,,,0.263316,0.533199
1772,,,0.25805,0.528755
1772.5,,,0.253782,0.525658
1773,,,0.249672,0.522445
1773.5,,,0.244572,0.518397
1774,,,0.241729,0.515965
1774.5,,,0.235753,0.51162
1775,,,0.233599,0.510046
1775.5,,,0.227492,0.505101
1776,,,0.225156,0.503524
1776.5,,,0.219814,0.49928
1777,,,0.216343,0.497333
1777.5,,,0.212288,0.494052
1778,,,0.207804,0.490691
1778.5,,,0.204694,0.489204
1779,,,0.19912,0.484723
1779.5,,,0.197891,0.483841
1780,,,0.191538,0.47904
1780.5,,,0.189646,0.478566
1781,,,0.184139,0.473968
1781.5,,,0.181461,0.472494
1782,,,0.177308,0.46924
1782.5,,,0.173212,0.466349
1783,,,0.170446,0.464487
1783.5,,,0.165172,0.460204
1784,,,0.163508,0.459616
1784.5,,,0.157472,0.454483
1785,,,0.156461,0.45425
1785.5,,,0.150604,0.449341
1786,,,0.148654,0.448198
1786.5,,,0.144314,0.444068
1787,,,0.140772,0.441738
1787.5,,,0.138029,0.439394
1788,,,0.133181,0.434775
1788.5,,,0.131401,0.433773
1789,,,0.125664,0.428195
1789.5,,,0.124987,0.427806
1790,,,0.119268,0.422001
1790.5,,,0.117953,0.420758
1791,,,0.113281,0.416174
1791.5,,,0.110133,0.413313
1792,,,0.107106,0.410062
1792.5,,,0.103065,0.40536
1793,,,0.101245,0.403234
1793.5,,,0.0960036,0.397625
1794,,,0.0950775,0.396291
1794.5,,,0.0896491,0.390101
1795,,,0.0885461,0.388153
1795.5,,,0.0836704,0.382502
1796,,,0.0815259,0.379193
1796.5,,,0.0781609,0.37478
1797,,,0.0742361,0.370011
1797.5,,,0.072378,0.36681
1798,,,0.0671952,0.360647
1798.5,,,0.0665792,0.358253
1799,,,0.061208,0.351489
1799.5,,,0.0605079,0.349034
1800,,,0.0551559,0.342561
1800.5,,,0.0537169,0.339092
1801,,,0.0501444,0.333856
1801.5,,,0.0472071,0.32863
1802,,,0.044769,0.324616
1802.5,,,0.0406791,0.318245
1803,,,0.0395136,0.31556
1803.5,,,0.0347273,0.308089
1804,,,0.0341306,0.305584
1804.5,,,0.0295645,0.298282
1805,,,0.0287156,0.294966
1805.5,,,0.0248189,0.288678
1806,,,0.022637,0.28389
1806.5,,,0.0200248,0.279427
1807,,,0.0171005,0.273052
1807.5,,,0.015761,0.26977
1808,,,0.0119345,0.26268
1808.5,,,0.0112777,0.259898
1809,,,0.00760863,0.252582
1809.5,,,0.00693564,0.249552
1810,,,0.0031926,0.242754
1810.5,,,0.00251658,0.238724
1811,,,0.000287678,0.23368
1811.5,,,-0.00165784,0.227937
1812,,,-0.00358423,0.223959
1812.5,,,-0.00563191,0.217657
1813,,,-0.00629061,0.214878
1813.5,,,-0.00900707,0.20767
1814,,,-0.00895429,0.205214
1814.5,,,-0.0116933,0.19861
1815,,,-0.0115585,0.195215
1815.5,,,-0.0138013,0.18973
1816,,,-0.0144118,0.185388
1816.5,,,-0.015457,0.18127
1817,,,-0.01657,0.17579
1817.5,,,-0.0161842,0.173243
1818,,,-0.0184064,0.166511
1818.5,,,-0.0175658,0.16468
1819,,,-0.0200269,0.158098
1819.5,,,-0.0183307,0.155836
1820,,,-0.0200864,0.150391
1820.5,,,-0.0196547,0.147083
1821,,,-0.0201159,0.142879
1821.5,,,-0.0204275,0.138046
1822,,,-0.0194909,0.135684
1822.5,,,-0.0205248,0.129605
1823,,,-0.0183582,0.128509
1823.5,,,-0.0204488,0.122058
1824,,,-0.018829,0.120976
1824.5,,,-0.0189301,0.11541
1825,,,-0.0177649,0.113202
1825.5,,,-0.0173678,0.109414
1826,,,-0.0167332,0.105317
1826.5,,,-0.0151773,0.103658
1827,,,-0.0150848,0.0984037
1827.5,,,-0.012474,0.0975742
1828,,,-0.0129909,0.0920753
1828.5,,,-0.0100259,0.0917993
1829,,,-0.0101823,0.0866398
1829.5,,,-0.00756633,0.085538
1830,,,-0.00693251,0.0821299
1830.5,,,-0.00497129,0.0796211
1831,,,-0.00320447,0.0777274
1831.5,,,-0.00164172,0.0742252
1832,,,0.00131347,0.0736759
1832.5,,,0.00207456,0.0694719
1833,,,0.00592597,0.0699195
1833.5,,,0.00622416,0.0653507
1834,,,0.00972551,0.0655183
1834.5,,,0.0113525,0.062319
1835,,,0.0142349,0.0616349
1835.5,,,0.0164731,0.0595502
1836,,,0.0187561,0.0579262
1836.5,,,0.0219934,0.0572577
1837,,,0.0236338,0.0546678
1837.5,,,0.0280981,0.0556613
1838,,,0.0295277,0.0525746
1838.5,,,0.0339039,0.0533471
1839,,,0.0357181,0.0508683
1839.5,,,0.0398172,0.0514526
1840,,,0.0424174,0.0501795
1840.5,,,0.0450669,0.0497763
1841,,,0.0492684,0.0497432
1841.5,,,0.0516711,0.0488593
1842,,,0.0563245,0.0501661
1842.5,,,0.0582549,0.048123
1843,,,0.0636344,0.0505075
1843.5,,,0.065577,0.0486006
1844,,,0.0698167,0.0506425
1844.5,,,0.0734722,0.0498256
1845,,,0.0767845,0.050875
1845.5,,,0.0811122,0.0519232
1846,,,0.0840354,0.0517881
1846.5,,,0.0891174,0.0540922
1847,,,0.0917261,0.0530544
1847.5,,,0.0972052,0.0565105
1848,,,0.0999358,0.0554635
1848.5,,,0.104811,0.0586379
1849,,,0.108743,0.0587592
1849.5,,,0.11273,0.0606576
1850,,,0.117395,0.0626597
1850.5,,,0.121076,0.0633803
1851,,,0.126436,0.0663186
1851.5,,,0.129479,0.0665956
1852,,,0.135625,0.0707443
1852.5,,,0.138577,0.070723
1853,,,0.144333,0.0748996
1853.5,,,0.148201,0.0758187
1854,,,0.153356,0.0789986
1854.5,,,0.158321,0.0814954
1855,,,0.16222,0.0833864
1855.5,,,0.168057,0.0872216
1856,,,0.171955,0.0885344
1856.5,,,0.178178,0.0931036
1857,,,0.181933,0.0945754
1857.5,,,0.187886,0.0991654
1858,,,0.192474,0.100768
1858.5,,,0.197847,0.105331
1859,,,0.203335,0.108067
1859.5,,,0.20794,0.11144
1860,,,0.213932,0.115501
1860.5,,,0.218499,0.11816
1861,,,0.224801,0.123377
1861.5,,,0.229407,0.125175
1862,,,0.235749,0.131073
1862.5,,,0.240529,0.133417
1863,,,0.246756,0.138892
1863.5,,,0.252172,0.141809
1864,,,0.257256,0.146226
1864.5,,,0.263631,0.150838
1865,,,0.268598,0.154172
1865.5,,,0.275202,0.160058
1866,,,0.279958,0.162325
1866.5,,,0.286857,0.168795
1867,,,0.291901,0.171486
1867.5,,,0.297981,0.177549
1868,,,0.303878,0.181217
1868.5,,,0.309523,0.18595
1869,,,0.315611,0.191168
1869.5,,,0.320707,0.194985
1870,,,0.327491,0.201167
1870.5,,,0.332364,0.204115
1871,,,0.339088,0.210904
1871.5,,,0.344131,0.213849
1872,,,0.350357,0.220093
1872.5,,,0.355963,0.224026
1873,,,0.361363,0.229772
1873.5,,,0.367666,0.234783
1874,,,0.372611,0.23913
1874.5,,,0.378823,0.245728
1875,,,0.383629,0.24851
1875.5,,,0.389947,0.255593
1876,,,0.394722,0.259186
1876.5,,,0.400706,0.265701
1877,,,0.406091,0.269762
1877.5,,,0.411126,0.275276
1878,,,0.41688,0.280774
1878.5,,,0.421261,0.285186
1879,,,0.427236,0.291461
1879.5,,,0.431521,0.295354
1880,,,0.437402,0.302306
1880.5,,,0.441681,0.305556
1881,,,0.446981,0.312319
1881.5,,,0.45177,0.316356
1882,,,0.456325,0.322289
1882.5,,,0.461318,0.327158
1883,,,0.4654,0.332326
1883.5,,,0.47074,0.338336
1884,,,0.474354,0.34209
1884.5,,,0.479485,0.348541
1885,,,0.483167,0.352394
1885.5,,,0.487721,0.358605
1886,,,0.491945,0.36283
1886.5,,,0.49578,0.368461
1887,,,0.500097,0.373412
1887.5,,,0.503228,0.378179
1888,,,0.508036,0.383804
1888.5,,,0.51077,0.387945
1889,,,0.515142,0.393966
1889.5,,,0.518173,0.398087
1890,,,0.521765,0.403708
1890.5,,,0.525186,0.408367
1891,,,0.528166,0.414136
1891.5,,,0.531831,0.41889
1892,,,0.533906,0.423781
1892.5,,,0.537755,0.429367
1893,,,0.539614,0.433956
1893.5,,,0.543224,0.439912
1894,,,0.545248,0.443993
1894.5,,,0.54811,0.450031
1895,,,0.550503,0.454586
1895.5,,,0.552602,0.460272
1896,,,0.555362,0.46525
1896.5,,,0.556888,0.470312
1897,,,0.559925,0.475966
1897.5,,,0.560866,0.480315
1898,,,0.563722,0.486289
1898.5,,,0.564772,0.490644
1899,,,0.566935,0.496535
1899.5,,,0.568771,0.501072
1900,,,0.570128,0.506391
1900.5,,,0.572276,0.511409
1901,,,0.573157,0.516469
1901.5,,,0.575392,0.521511
1902,,,0.57584,0.525761
1902.5,,,0.577947,0.531494
1903,,,0.578284,0.535598
1903.5,,,0.579976,0.541095
1904,,,0.580741,0.545339
1904.5,,,0.581812,0.550394
1905,,,0.582715,0.554947
1905.5,,,0.582963,0.559538
1906,,,0.584449,0.564439
1906.5,,,0.583686,0.568034
1907,,,0.585219,0.573181
1907.5,,,0.584453,0.57714
1908,,,0.585227,0.581798
1908.5,,,0.584901,0.585513
1909,,,0.584863,0.590369
1909.5,,,0.584919,0.593987
